title1,title2,label,average_shares_title1,average_shares_title2,average_shares
Microsoft Lumia 950 and Lumia 950 XL Coming to India in December,Microsoft researcher looks back on 10 years of computational thinking,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Microsoft will release ‘Threshold 2’ update for Windows 10 in November,Mid-term eco review: Government to be the key driver of economy in ...,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
India Inc optimistic about next two quarters: ASSOCHAM,Shutter Band - The Windows Phone app designed to let your ...,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
"The Russian Economy Has Been Hurt by Crude, Economic Sanctions",Obama and Weak EU Shouldn't Punish UK,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Petitioners want Microsoft investigated over Windows 10-based business practices,"Microsoft Surface Pro 4 Philippines Price Starts at Php 69,999 : Full Specs, Release Date and Availability",0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
BoJ chief defends negative-rate move as economy sinks,Measuring the 21st Century: are our eyes on the economy corrupt ...,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Thailand's generals shoot economy in the foot,Ronaldo criticised for starring in Israeli commercial,1,0.09481905525303291,-0.10836156303419099,-0.006771253890579039
Obama salutes NBA champs at White House,Putin Calls for Cooperation With US in Message to Obama,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
"2016 Toyota Highlander offers price, fuel economy choices",Trump is best choice for economy,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Obama Campaign Machine Revving Up to Elect Clinton,Obama says parts of climate deal must be legally binding,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Top 5 smartphones launched in India this week: Microsoft Lumia ...,Obama arrives in Saudi Arabia for talks with Gulf leaders,1,0.09481905525303291,-0.10836156303419099,-0.006771253890579039
China’s Economy: The World’s Factory Starts Year in a Slumber,Teen killings in Chicago...,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Friday data to prove economy is barely growing?,Family bonds after undergoing similar medical treatments,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Microsoft Launches Windows 10 Cumulative Updates KB3140768 ...,Obama Takes on Trump and the Politics of Fear in Final State of the Union,1,0.09481905525303291,-0.10836156303419099,-0.006771253890579039
Rupert Murdoch to Obama on refugees: admit only 'proven Christians',"8-year-old's request will see Obama travel to Flint, home of water ...",0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Empathy in the Israel-Palestine conflict: a new approach to peace,Pocatello Rotary Club offers update on the local and national economy,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Trump a good sport about Obama’s Correspondents’ Dinner digs,Israel truy t ngh s Palestine nh cp thng tin t UAV,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Why Microsoft bought maker of MileIQ Android-iOS app: For the data ...,New report finds local executives have pessimistic outlook for U.S. ...,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Israeli court rejects Palestinian bid for jail release,Hamas stops rally for national unity in Gaza,0,-0.10836156303419099,0.09481905525303291,-0.006771253890579039
Palestine: A people under occupation have the right to resist,Obama marks Memorial Day at Arlington National Cemetery,1,0.09552603800981052,-0.10836156303419099,-0.006417762512190235
Chase gives $1 million to promote inclusive New Orleans economy,Soccer-Palestine ordered to play qualifiers on neutral territory,1,0.09552603800981052,-0.10836156303419099,-0.006417762512190235
Scalia May Have Supported Obama's Order to Legalize ...,Is America's Economy Shooting Blanks?,1,0.09552603800981052,-0.10836156303419099,-0.006417762512190235
Empire State index shows diminished contraction, Donald Trump,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
"Israel, Palestine Praise President Sisi's Renewed Calls for Peace",Obama's pivot to Asia is working,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
Obama unveils wage insurance plan to spur job seekers,Submission: SJP emphasizes that pro-Palestinian does not mean ...,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
The empty seat: Obama makes a point about gun control,Police identify Palestine High School parking lot shooting suspect,1,0.09552603800981052,-0.10836156303419099,-0.006417762512190235
"Emerging Markets: Argentina, My Number One Choice for 2016","Dominic Barton, Canada's New Economy Czar, Calls For 'Aggressive' Change",0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
Microsoft attempts to lure developers with tool to port Chrome extensions to Edge,'I'm with her' - Obama backs Clinton for president,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
The Obama Administration Is Stopping Cluster Bomb Sales to Saudi ...,China's manufacturers fear going bust as slowing economy and ...,1,0.09552603800981052,-0.10836156303419099,-0.006417762512190235
"Hello, Buenos Aires: The Obamas do the tango",Sasha &amp; Malia Obama Wore $40K Dresses To Dinner,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
President Obama's interview with NPR (VIDEO),Obama: 'Strange Things' Happen When Voters Are Scared,1,0.09552603800981052,-0.10836156303419099,-0.006417762512190235
Climate Justice and Palestine: the New Intersectionality,Microsoft opens up its Cortana for iPhone beta,1,0.09552603800981052,-0.10836156303419099,-0.006417762512190235
Is Trump The White Obama?,Ensim Adds 20+ Advanced New Features to the Ensim Microsoft CSP Manager,1,0.09552603800981052,-0.10836156303419099,-0.006417762512190235
Microsoft begins first shipments of HoloLens,Obama struggles to keep focus on Asia,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
US economy slows to 1.5% growth in Q3,Obama's final year to-do list include death penalty review,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
Pivotal scores $253 million Series C led by Ford on hefty $2.8 billion ...,NRA: Don't trust Obama to nominate a justice who will preserve gun ...,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
"Best of luck Microsoft, but the Surface Book isn't going to save the PC",Obama leaves for Florida golf getaway,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
Ryan vows to fight Obama's overtime rule,Could Microsoft Corporation's Surface Phone Be the Most Powerful ...,0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
E.C.B. Takes Bold Steps to Stimulate Eurozone Economy,"Economy, caring society among new Parliament's key concerns: President Tony Tan",0,-0.10836156303419099,0.09552603800981052,-0.006417762512190235
Obama administration loosens Cuba embargo with new measures,Opinion: Putting Bill Clinton in charge of economic revitalization is a ...,0,-0.10836156303419099,0.09562736340972881,-0.006367099812231089
Obama approval rating on rise as voters focus on 2016 race and ...,Obama tackles race in university address,1,0.09562736340972881,-0.10836156303419099,-0.006367099812231089
Palestine native Adrian Peterson wins third NFL rushing title,"Howes: Israelis embed entrepreneurs in culture, economy",0,-0.10836156303419099,0.09562736340972881,-0.006367099812231089
Obama Released Civilian Drone Casualty Numbers. That's a Good ...,Companies Are Fleeing Oracle Into the Arms of Microsoft's SQL ...,1,0.09655849775126928,-0.10836156303419099,-0.005901532641460858
8 premium economy classes that let you stretch your legs and your dollar,New biobank supports Obama's personalised medicine initiative,0,-0.10836156303419099,0.09655849775126928,-0.005901532641460858
Microsoft explains where the Xbox falls into CEO Satya Nadella's master plan,Obama promises Merkel to 'substantially' support refugee efforts ...,0,-0.10836156303419099,0.09655849775126928,-0.005901532641460858
Israel Bans Palestinian Products Inside Occupied Palestinian Territory,The U.S. is good and the rest of the world is not so good,0,-0.10836156303419099,0.09655849775126928,-0.005901532641460858
Amazon Adds Dash Button for Starbucks Coffee; Obama's New ...,"Obama Calls Shooting Homegrown Terrorism, Urges Gun Limits",1,0.09655849775126928,-0.10836156303419099,-0.005901532641460858
Harris Corporation Named GREAT Business Innovator for ...,Palestinian Wins One Million US Dollars Global Teacher Prize,1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
Zone Telecom partners with AliCloud and Microsoft to expand cloud ...,East Palestine student suspended after sharing teacher's explicit text,1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
DocsCorp Extends contentCrawler Integration to Microsoft ...,Anger as UK moves to ban Israeli settlement boycott,1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
"Obama, Biden To Campaign For Clinton","Omantel, Microsoft to work towards digital smart home",0,-0.10836156303419099,0.09665982315118755,-0.0058508699415017185
Spain Misses 2015 Deficit Target Despite Recovering Economy,"Microsoft’s API Architect, Gareth Jones, to Keynote at “All About The API” in Las Vegas",1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
"China says economy improving, capital outflows cooling",Microsoft Completes Full Rollout for Skype Real-Time Translator for ...,0,-0.10836156303419099,0.09665982315118755,-0.0058508699415017185
John Kerry Warns Of Palestinian Authority Collapse At Saban Forum,The Put and the Pendulum: Factors Affecting the Global Economy in ...,0,-0.10836156303419099,0.09665982315118755,-0.0058508699415017185
Microsoft wages war on 'crapware' with new Windows 10 tool,Italy's Economy: Turning the Corner,1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
Microsoft Canada launches campaign to help small businesses cut costs,Microsoft expanding its cloud service availability in Germany ...,1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
Students of MSRIT Win Microsoft Hackathon,"Obama, NATO chief discuss Islamic State, Libya",1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
County to pay Microsoft $283423,Microsoft is selling its cheap phone business,1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
Saudi Arabia invests almost $370M in Azerbaijani economy,Downside Risks Loom Over Europe's 2016 Economy,1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
Obama backtracks on UK trade warning to limit Brexit fallout,What Is Microsoft's Growth Strategy In 2016?,1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
"Infosys deepens partnership with Microsoft, launches AI platform Mana",Sweden posts strong growth as Denmark dips,1,0.09665982315118755,-0.10836156303419099,-0.0058508699415017185
"Microsoft calling phone division employes to Espoo, may be closing ...",Internet Trolls Turn A Computer Into A Nazi,1,0.09748963209280977,-0.10836156303419099,-0.005435965470690612
"Despite Campaign Vow, Obama Declines to Call Massacre of ...",SCOTUS' 4-4 split on Obama's immigration actions not the final word ...,0,-0.10836156303419099,0.09748963209280977,-0.005435965470690612
Alibaba expected to show growth despite weak Chinese economy,Obama: 'Shameful' to propose 'religious test' for refugees,1,0.09759095749272804,-0.10836156303419099,-0.005385302770731473
Bank of Canada to evaluate economic impact of Ottawa's spending ...,Obama: No excuse for GOP not to vote on a court nominee,1,0.09759095749272804,-0.10836156303419099,-0.005385302770731473
Palestine to play Saudi Arabia and Malaysia on neutral ground,Bill Would Give 'Gig Economy' Workers Collective Bargaining Rights,0,-0.10836156303419099,0.09759095749272804,-0.005385302770731473
Country Case File: Gentle optimism for Japan's PR industry as ...,Palestinian Refugee Pianist Wins Beethoven Prize,1,0.09759095749272804,-0.10836156303419099,-0.005385302770731473
"Obama, Bloomberg Conspire Against Gun Owners With New ...",Epic Games Founder Rails Against Microsoft's Walled Garden,0,-0.10836156303419099,0.09759095749272804,-0.005385302770731473
President Obama Wants $1 Billion for Cancer Research,"After Tim Cook, Microsoft CEO Satya Nadella to visit India this month",0,-0.10836156303419099,0.09759095749272804,-0.005385302770731473
"ND Spokesman Slams PM About Refugee Issue, Economy and ...",Microsoft's Surface Book Is A Laptop With A Twist,1,0.09771378367757262,-0.10836156303419099,-0.005323889678309185
Obama's foreign policy to-do list for 2016,Satya Nadella in India: Highlights of Microsoft CEO's visit,0,-0.10836156303419099,0.09771378367757262,-0.005323889678309185
Obama Visits Asia Pacific Nations Awaiting Action On TPP Trade Deal,Washington is 'a victim of the Jewish lobby' say top Palestinian official,0,-0.10836156303419099,0.09771378367757262,-0.005323889678309185
